is_night,hr,temp,hr_sin,is_peak_hour,hr_cos,is_evening_rush,yr,hum,temp_windspeed_interaction,bad_weather,registered_ratio,month_cos,season,is_winter,cnt,casual,registered,dteday,casual_ratio,cluster
1,0.0,0.4,0.0,0,1.0,0,0.0,0.87,0.0,1,0.999999958333335,0.8660254037844384,4.0,1,24.0,0.0,24.0,2011-11-10,0.0,1
1,1.0,0.4,0.2588190451025207,0,0.9659258262890684,0,0.0,0.87,0.0,1,0.9090908264462886,0.8660254037844384,4.0,1,11.0,1.0,10.0,2011-11-10,0.09090909082644627,1
1,2.0,0.38,0.4999999999999999,0,0.8660254037844387,0,0.0,0.94,0.0,1,0.99999980000004,0.8660254037844384,4.0,1,5.0,0.0,5.0,2011-11-10,0.0,1
1,3.0,0.38,0.7071067811865476,0,0.7071067811865476,0,0.0,0.94,0.034048,1,0.9999999090909174,0.8660254037844384,4.0,1,11.0,0.0,11.0,2011-11-10,0.0,1
1,4.0,0.38,0.8660254037844386,0,0.5000000000000001,0,0.0,0.94,0.034048,1,0.6666664444445185,0.8660254037844384,4.0,1,3.0,1.0,2.0,2011-11-10,0.3333333322222222,1
1,5.0,0.36,0.9659258262890684,0,0.2588190451025207,0,0.0,1.0,0.048348,1,0.9565216975425348,0.8660254037844384,4.0,1,23.0,1.0,22.0,2011-11-10,0.04347826085066162,1
0,6.0,0.36,1.0,0,6.123233995736766e-17,0,0.0,1.0,0.048348,1,0.9649122722376116,0.8660254037844384,4.0,1,114.0,4.0,110.0,2011-11-10,0.03508771929516775,1
0,7.0,0.38,0.9659258262890684,1,-0.2588190451025206,0,0.0,0.94,0.062396,1,0.9779411728752164,0.8660254037844384,4.0,1,272.0,6.0,266.0,2011-11-10,0.02205882352860078,1
0,8.0,0.4,0.8660254037844387,1,-0.4999999999999998,0,0.0,0.94,0.03584,1,0.9587155941313864,0.8660254037844384,4.0,1,436.0,18.0,418.0,2011-11-10,0.04128440366877788,0
0,9.0,0.42,0.7071067811865476,1,-0.7071067811865475,0,0.0,0.94,0.04389,1,0.8909952564407808,0.8660254037844384,4.0,1,211.0,23.0,188.0,2011-11-10,0.10900473933132679,1
0,10.0,0.44,0.4999999999999999,0,-0.8660254037844387,0,0.0,0.88,0.0985159999999999,1,0.8547008473957193,0.8660254037844384,4.0,1,117.0,17.0,100.0,2011-11-10,0.14529914528672658,1
0,11.0,0.46,0.258819045102521,0,-0.9659258262890682,0,0.0,0.67,0.178526,0,0.9166666581790124,0.8660254037844384,4.0,1,108.0,9.0,99.0,2011-11-10,0.08333333332561729,1
0,12.0,0.42,1.2246467991473532e-16,0,-1.0,0,0.0,0.67,0.150444,0,0.8922155635196672,0.8660254037844384,4.0,1,167.0,18.0,149.0,2011-11-10,0.10778443113127038,1
0,13.0,0.36,-0.2588190451025208,0,-0.9659258262890684,0,0.0,0.81,0.128952,1,0.906249990559896,0.8660254037844384,4.0,1,96.0,9.0,87.0,2011-11-10,0.09374999999023438,1
0,14.0,0.36,-0.4999999999999997,0,-0.8660254037844388,0,0.0,0.87,0.102096,1,1.7968749719238286,0.8660254037844384,4.0,1,64.0,6.0,115.0,2011-11-10,0.04958677685540605,1
0,15.0,0.36,-0.7071067811865471,0,-0.7071067811865479,0,0.0,0.81,0.1074599999999999,1,0.9193548238813738,0.8660254037844384,4.0,1,62.0,5.0,57.0,2011-11-10,0.08064516127731529,1
0,12.0,0.36,1.2246467991473532e-16,0,-1.0,0,0.0,0.81,0.080604,1,0.9178082066053672,0.8660254037844384,4.0,1,73.0,6.0,67.0,2011-11-10,0.08219178081065867,1
0,17.0,0.36,-0.9659258262890684,1,-0.2588190451025206,1,0.0,0.81,0.080604,1,0.9491525370104376,0.8660254037844384,4.0,1,177.0,9.0,168.0,2011-11-10,0.050847457624245904,1
0,18.0,0.36,-1.0,1,-1.8369701987210294e-16,1,0.0,0.81,0.059112,1,0.9633699598411356,0.8660254037844384,4.0,1,273.0,10.0,263.0,2011-11-10,0.03663003662869487,0
0,19.0,0.36,-0.9659258262890684,1,0.2588190451025203,0,0.0,0.71,0.080604,0,0.9099526023224996,0.8660254037844384,4.0,1,211.0,19.0,192.0,2011-11-10,0.09004739336066125,0
0,20.0,0.36,-0.8660254037844386,0,0.5000000000000001,0,0.0,0.62,0.102096,0,0.9523809467120182,0.8660254037844384,4.0,1,168.0,8.0,160.0,2011-11-10,0.04761904761621315,1
0,21.0,0.36,-0.7071067811865477,0,0.7071067811865474,0,0.0,0.57,0.091332,0,0.95588234591263,0.8660254037844384,4.0,1,136.0,6.0,130.0,2011-11-10,0.044117647055579585,1
1,22.0,0.36,-0.5000000000000004,0,0.8660254037844384,0,0.0,0.53,0.102096,0,0.9438202141143796,0.8660254037844384,4.0,1,89.0,5.0,84.0,2011-11-10,0.05617977527458655,1
1,23.0,0.34,-0.2588190451025215,0,0.965925826289068,0,0.0,0.57,0.055828,0,0.8902438915823916,0.8660254037844384,4.0,1,82.0,9.0,73.0,2011-11-10,0.10975609754759073,1
1,0.0,0.34,0.0,0,1.0,0,0.0,0.53,0.086258,0,0.8484848356290177,0.8660254037844384,4.0,1,66.0,10.0,56.0,2011-11-11,0.1515151514921947,1
1,1.0,0.32,0.2588190451025207,0,0.9659258262890684,0,0.0,0.57,0.105088,0,0.8421052188365674,0.8660254037844384,4.0,1,19.0,3.0,16.0,2011-11-11,0.15789473675900276,1
1,2.0,0.32,0.4999999999999999,0,0.8660254037844387,0,0.0,0.57,0.090752,0,0.9090908264462886,0.8660254037844384,4.0,1,11.0,1.0,10.0,2011-11-11,0.09090909082644627,1
1,3.0,0.3,0.7071067811865476,0,0.7071067811865476,0,0.0,0.61,0.0582,0,0.9999998333333612,0.8660254037844384,4.0,1,6.0,0.0,6.0,2011-11-11,0.0,1
1,4.0,0.3,0.8660254037844386,0,0.5000000000000001,0,0.0,0.61,0.0582,0,0.9999998750000156,0.8660254037844384,4.0,1,8.0,0.0,8.0,2011-11-11,0.0,1
1,5.0,0.3,0.9659258262890684,0,0.2588190451025207,0,0.0,0.49,0.07611,0,0.9999999230769292,0.8660254037844384,4.0,1,13.0,0.0,13.0,2011-11-11,0.0,1
0,6.0,0.28,1.0,0,6.123233995736766e-17,0,0.0,0.45,0.091952,0,0.99999997826087,0.8660254037844384,4.0,1,46.0,0.0,46.0,2011-11-11,0.0,1
0,7.0,0.28,0.9659258262890684,1,-0.2588190451025206,0,0.0,0.45,0.071036,0,0.9586776780274572,0.8660254037844384,4.0,1,121.0,5.0,116.0,2011-11-11,0.04132231404617171,1
0,8.0,0.3,0.8660254037844387,1,-0.4999999999999998,0,0.0,0.42,0.10746,0,0.9651162753290068,0.8660254037844384,4.0,1,258.0,9.0,249.0,2011-11-11,0.03488372092888047,0
0,9.0,0.32,0.7071067811865476,1,-0.7071067811865475,0,0.0,0.45,0.143296,1,0.9253731297245118,0.8660254037844384,4.0,1,201.0,15.0,186.0,2011-11-11,0.074626865667929,1
0,10.0,0.32,0.4999999999999999,0,-0.8660254037844387,0,0.0,0.42,0.1528,1,0.80999999595,0.8660254037844384,4.0,1,200.0,38.0,162.0,2011-11-11,0.1899999999905,1
0,11.0,0.34,0.258819045102521,0,-0.9659258262890682,0,0.0,0.42,0.16235,1,0.8823529359861592,0.8660254037844384,4.0,1,170.0,20.0,150.0,2011-11-11,0.11764705881660899,1
0,12.0,0.34,1.2246467991473532e-16,0,-1.0,0,0.0,0.42,0.157318,1,0.8284518793788624,0.8660254037844384,4.0,1,239.0,41.0,198.0,2011-11-11,0.17154811714763396,0
0,13.0,0.38,-0.2588190451025208,0,-0.9659258262890684,0,0.0,0.37,0.18145,1,0.7584745730573111,0.8660254037844384,4.0,1,236.0,57.0,179.0,2011-11-11,0.24152542371857944,0
0,14.0,0.38,-0.4999999999999997,0,-0.8660254037844388,0,0.0,0.37,0.175826,1,0.7408906852595519,0.8660254037844384,4.0,1,247.0,64.0,183.0,2011-11-11,0.2591093117304004,0
0,15.0,0.36,-0.7071067811865471,0,-0.7071067811865479,0,0.0,0.37,0.150444,1,0.8657407367326818,0.8660254037844384,4.0,1,216.0,29.0,187.0,2011-11-11,0.13425925925304355,1
0,16.0,0.36,-0.8660254037844385,1,-0.5000000000000004,1,0.0,0.34,0.118224,0,0.7941176437221947,0.8660254037844384,4.0,1,238.0,49.0,189.0,2011-11-11,0.20588235293252594,0
0,17.0,0.34,-0.9659258262890684,1,-0.2588190451025206,1,0.0,0.39,0.111656,0,0.9225806421852236,0.8660254037844384,4.0,1,310.0,24.0,286.0,2011-11-11,0.07741935483621228,0
0,18.0,0.34,-1.0,1,-1.8369701987210294e-16,1,0.0,0.39,0.086258,0,0.8894230726470045,0.8660254037844384,4.0,1,208.0,23.0,185.0,2011-11-11,0.11057692307160688,0
0,19.0,0.32,-0.9659258262890684,1,0.2588190451025203,0,0.0,0.39,0.052544,0,0.9145728597257644,0.8660254037844384,4.0,1,199.0,17.0,182.0,2011-11-11,0.08542713567409914,0
0,20.0,0.32,-0.8660254037844386,0,0.5000000000000001,0,0.0,0.39,0.06208,0,0.8899082487164381,0.8660254037844384,4.0,1,109.0,12.0,97.0,2011-11-11,0.1100917431091659,1
0,21.0,0.3,-0.7071067811865477,0,0.7071067811865474,0,0.0,0.45,0.04926,0,0.9518072174481058,0.8660254037844384,4.0,1,83.0,4.0,79.0,2011-11-11,0.048192771078530997,1
0,12.0,0.32,1.2246467991473532e-16,0,-1.0,0,0.0,0.39,0.06208,0,0.857142847723705,0.8660254037844384,4.0,1,91.0,13.0,78.0,2011-11-11,0.14285714284144427,1
1,23.0,0.3,-0.2588190451025215,0,0.965925826289068,0,0.0,0.45,0.0268799999999999,0,0.9178082066053672,0.8660254037844384,4.0,1,73.0,6.0,67.0,2011-11-11,0.08219178081065867,1
1,0.0,0.24,0.0,0,1.0,0,0.0,0.6,0.032232,0,0.8124999873046878,0.8660254037844384,4.0,1,64.0,12.0,52.0,2011-11-12,0.18749999997070316,1
1,1.0,0.24,0.2588190451025207,0,0.9659258262890684,0,0.0,0.6,0.032232,0,0.8333333179012349,0.8660254037844384,4.0,1,54.0,9.0,45.0,2011-11-12,0.16666666663580246,1
1,2.0,0.24,0.4999999999999999,0,0.8660254037844387,0,0.0,0.65,0.021504,0,0.8478260685255203,0.8660254037844384,4.0,1,46.0,7.0,39.0,2011-11-12,0.15217391301039698,1
1,3.0,0.24,0.7071067811865476,0,0.7071067811865476,0,0.0,0.7,0.032232,0,0.7647058373702448,0.8660254037844384,4.0,1,17.0,4.0,13.0,2011-11-12,0.2352941175086505,1
1,4.0,0.2,0.8660254037844386,0,0.5000000000000001,0,0.0,0.8,0.02686,0,0.049645389718827,0.8660254037844384,4.0,1,141.0,0.0,7.0,2011-11-12,0.0,1
1,5.0,0.22,0.9659258262890684,0,0.2588190451025207,0,0.0,0.75,0.019712,0,0.7499998125000469,0.8660254037844384,4.0,1,4.0,1.0,3.0,2011-11-12,0.249999999375,1
0,6.0,0.22,1.0,0,6.123233995736766e-17,0,0.0,0.75,0.036124,0,0.9999998571428776,0.8660254037844384,4.0,1,7.0,0.0,7.0,2011-11-12,0.0,1
0,7.0,0.22,0.9659258262890684,1,-0.2588190451025206,0,0.0,0.75,0.04268,0,0.8888888559670793,0.8660254037844384,4.0,1,27.0,3.0,24.0,2011-11-12,0.11111111106995884,1
0,8.0,0.26,0.8660254037844387,1,-0.4999999999999998,0,0.0,0.63,0.05044,0,0.8613861300852859,0.8660254037844384,4.0,1,101.0,14.0,87.0,2011-11-12,0.13861386137241447,1
0,9.0,0.3,0.7071067811865476,1,-0.7071067811865475,0,0.0,0.61,0.04926,0,0.887499994453125,0.8660254037844384,4.0,1,160.0,18.0,142.0,2011-11-12,0.11249999999296874,1
0,10.0,0.34,0.4999999999999999,0,-0.8660254037844387,0,0.0,0.61,0.096424,0,0.7327586175312129,0.8660254037844384,4.0,1,232.0,62.0,170.0,2011-11-12,0.2672413792988258,1
0,11.0,0.38,0.258819045102521,0,-0.9659258262890682,0,0.0,0.54,0.107768,0,0.6761904740438398,0.8660254037844384,4.0,1,315.0,102.0,213.0,2011-11-12,0.32380952379924416,0
0,12.0,0.44,1.2246467991473532e-16,0,-1.0,0,0.0,0.44,0.124784,0,0.6120218562513065,0.8660254037844384,4.0,1,366.0,142.0,224.0,2011-11-12,0.38797814206590225,0
0,13.0,0.48,-0.2588190451025208,0,-0.9659258262890684,0,0.0,0.36,0.136128,0,0.6373937658997344,0.8660254037844384,4.0,1,353.0,128.0,225.0,2011-11-12,0.3626062322843454,0
0,14.0,0.5,-0.4999999999999997,0,-0.8660254037844388,0,0.0,0.36,0.14925,0,0.5609195389404149,0.8660254037844384,4.0,1,435.0,191.0,244.0,2011-11-12,0.43908045976002114,0
0,12.0,0.52,1.2246467991473532e-16,0,-1.0,0,0.0,0.29,0.147472,0,0.5725388586203657,0.8660254037844384,4.0,1,386.0,165.0,221.0,2011-11-12,0.42746113988529894,0
0,16.0,0.52,-0.8660254037844385,1,-0.5000000000000004,1,0.0,0.32,0.1319239999999999,0,0.6204986132396161,0.8660254037844384,4.0,1,361.0,137.0,224.0,2011-11-12,0.37950138503103875,0
0,17.0,0.5,-0.9659258262890684,1,-0.2588190451025206,1,0.0,0.34,0.12685,0,0.6771929800800246,0.8660254037844384,4.0,1,285.0,92.0,193.0,2011-11-12,0.3228070175325331,0
0,18.0,0.42,-1.0,1,-1.8369701987210294e-16,1,0.0,0.58,0.08148,0,0.7389162525176539,0.8660254037844384,4.0,1,203.0,53.0,150.0,2011-11-12,0.2610837438295033,0
0,19.0,0.42,-0.9659258262890684,1,0.2588190451025203,0,0.0,0.5,0.08148,0,0.812865492322424,0.8660254037844384,4.0,1,171.0,32.0,139.0,2011-11-12,0.18713450291303307,0
0,20.0,0.42,-0.8660254037844386,0,0.5000000000000001,0,0.0,0.5,0.119112,0,0.7651515093549128,0.8660254037844384,4.0,1,132.0,31.0,101.0,2011-11-12,0.2348484848306933,1
0,21.0,0.42,-0.7071067811865477,0,0.7071067811865474,0,0.0,0.47,0.119112,0,0.8442622881617845,0.8660254037844384,4.0,1,122.0,19.0,103.0,2011-11-12,0.15573770490526742,1
1,22.0,0.42,-0.5000000000000004,0,0.8660254037844384,0,0.0,0.47,0.1065539999999999,0,0.7457627055443838,0.8660254037844384,4.0,1,118.0,30.0,88.0,2011-11-12,0.2542372881140477,1
1,23.0,0.4,-0.2588190451025215,0,0.965925826289068,0,0.0,0.58,0.06568,0,0.7722772200764632,0.8660254037844384,4.0,1,101.0,23.0,78.0,2011-11-12,0.22772277225468093,1
1,0.0,0.4,0.0,0,1.0,0,0.0,0.58,0.0776,0,0.835616426909364,0.8660254037844384,4.0,1,73.0,12.0,61.0,2011-11-13,0.16438356162131734,1
1,1.0,0.36,0.2588190451025207,0,0.9659258262890684,0,0.0,0.66,0.06984,0,0.8169013969450508,0.8660254037844384,4.0,1,71.0,13.0,58.0,2011-11-13,0.18309859152350727,1
1,2.0,0.36,0.4999999999999999,0,0.8660254037844387,0,0.0,0.57,0.0376199999999999,0,0.8421052483841185,0.8660254037844384,4.0,1,57.0,9.0,48.0,2011-11-13,0.15789473681440444,1
1,3.0,0.36,0.7071067811865476,0,0.7071067811865476,0,0.0,0.62,0.048348,0,0.7142856887755111,0.8660254037844384,4.0,1,28.0,8.0,20.0,2011-11-13,0.2857142856122449,1
1,4.0,0.36,0.8660254037844386,0,0.5000000000000001,0,0.0,0.62,0.048348,0,0.8333331944444675,0.8660254037844384,4.0,1,6.0,1.0,5.0,2011-11-13,0.16666666638888888,1
1,5.0,0.34,0.9659258262890684,0,0.2588190451025207,0,0.0,0.61,0.06596,0,0.599999880000024,0.8660254037844384,4.0,1,5.0,2.0,3.0,2011-11-13,0.3999999992,1
0,6.0,0.34,1.0,0,6.123233995736766e-17,0,0.0,0.66,0.045662,0,0.7826086616257103,0.8660254037844384,4.0,1,23.0,5.0,18.0,2011-11-13,0.21739130425330813,1
0,7.0,0.34,0.9659258262890684,1,-0.2588190451025206,0,0.0,0.66,0.076126,0,0.697674402379665,0.8660254037844384,4.0,1,43.0,13.0,30.0,2011-11-13,0.30232558132504056,1
0,8.0,0.34,0.8660254037844387,1,-0.4999999999999998,0,0.0,0.66,0.030464,0,0.6962025228328795,0.8660254037844384,4.0,1,79.0,24.0,55.0,2011-11-13,0.30379746831597504,1
0,9.0,0.4,0.7071067811865476,1,-0.7071067811865475,0,0.0,0.54,0.11344,0,0.7185185131961592,0.8660254037844384,4.0,1,135.0,38.0,97.0,2011-11-13,0.281481481460631,1
0,10.0,0.44,0.4999999999999999,0,-0.8660254037844387,0,0.0,0.44,0.144496,0,0.7385892085535718,0.8660254037844384,4.0,1,241.0,63.0,178.0,2011-11-13,0.2614107883708958,0
0,11.0,0.46,0.258819045102521,0,-0.9659258262890682,0,0.0,0.4,0.192234,1,0.633898302935938,0.8660254037844384,4.0,1,295.0,108.0,187.0,2011-11-13,0.366101694902844,0
0,12.0,0.52,1.2246467991473532e-16,0,-1.0,0,0.0,0.29,0.217308,1,0.6836158172779214,0.8660254037844384,4.0,1,354.0,112.0,242.0,2011-11-13,0.316384180782023,0
0,13.0,0.52,-0.2588190451025208,0,-0.9659258262890684,0,0.0,0.29,0.217308,1,0.6902654846894823,0.8660254037844384,4.0,1,339.0,105.0,234.0,2011-11-13,0.3097345132651996,0
0,14.0,0.54,-0.4999999999999997,0,-0.8660254037844388,0,0.0,0.28,0.25785,1,0.7088948767954316,0.8660254037844384,4.0,1,371.0,108.0,263.0,2011-11-13,0.29110512128595406,0
0,12.0,0.5,1.2246467991473532e-16,0,-1.0,0,0.0,0.42,0.1642,0,0.7129032235067638,0.8660254037844384,4.0,1,310.0,89.0,221.0,2011-11-13,0.2870967741842872,0
0,16.0,0.54,-0.8660254037844385,1,-0.5000000000000004,1,1.0,0.28,0.209574,0,0.7084639476223701,0.8660254037844384,4.0,1,319.0,93.0,226.0,2011-11-13,0.29153605014760076,0
0,17.0,0.52,-0.9659258262890684,1,-0.2588190451025206,1,1.0,0.27,0.170768,0,0.8095238060193775,0.8660254037844384,4.0,1,231.0,44.0,187.0,2011-11-13,0.19047619046794476,0
0,18.0,0.52,-1.0,1,-1.8369701987210294e-16,1,0.0,0.27,0.170768,0,0.8157894693905817,0.8660254037844384,4.0,1,190.0,35.0,155.0,2011-11-13,0.18421052630609416,0
0,19.0,0.5,-0.9659258262890684,1,0.2588190451025203,0,0.0,0.29,0.1791,0,0.7707006320337539,0.8660254037844384,4.0,1,157.0,36.0,121.0,2011-11-13,0.22929936304271978,0
0,20.0,0.5,-0.8660254037844386,0,0.5000000000000001,0,0.0,0.31,0.1791,0,0.82733812354433,0.8660254037844384,4.0,1,139.0,24.0,115.0,2011-11-13,0.1726618704911754,1
0,21.0,0.48,-0.7071067811865477,0,0.7071067811865474,0,0.0,0.36,0.1217759999999999,0,0.7999999915789475,0.8660254037844384,4.0,1,95.0,19.0,76.0,2011-11-13,0.19999999997894738,1
1,22.0,0.48,-0.5000000000000004,0,0.8660254037844384,0,1.0,0.41,0.1862879999999999,0,0.7191011155157179,0.8660254037844384,4.0,1,89.0,25.0,64.0,2011-11-13,0.2808988763729327,1
1,23.0,0.46,-0.2588190451025215,0,0.965925826289068,0,0.0,0.51,0.13731,0,0.7313432726665183,0.8660254037844384,4.0,1,67.0,18.0,49.0,2011-11-13,0.26865671637781247,1
1,0.0,0.46,0.0,0,1.0,0,0.0,0.59,0.130456,0,0.7333333088888897,0.8660254037844384,4.0,1,30.0,8.0,22.0,2011-11-14,0.26666666657777777,1
1,1.0,0.46,0.2588190451025207,0,0.9659258262890684,0,0.0,0.63,0.13731,0,0.5454544958677732,0.8660254037844384,4.0,1,11.0,5.0,6.0,2011-11-14,0.45454545413223135,1
1,2.0,0.46,0.4999999999999999,0,0.8660254037844387,0,0.0,0.63,0.164772,0,0.588235259515573,0.8660254037844384,4.0,1,17.0,7.0,10.0,2011-11-14,0.4117647056401384,1
1,3.0,0.44,0.7071067811865476,0,0.7071067811865476,0,0.0,0.67,0.08536,0,0.4285713673469475,0.8660254037844384,4.0,1,7.0,4.0,3.0,2011-11-14,0.571428570612245,1
1,4.0,0.44,0.8660254037844386,0,0.5000000000000001,0,0.0,0.67,0.0985159999999999,0,0.99999980000004,0.8660254037844384,3.0,0,5.0,0.0,5.0,2011-11-14,0.0,1
1,5.0,0.44,0.9659258262890684,0,0.2588190451025207,0,0.0,0.67,0.1116279999999999,0,0.9999999473684238,0.8660254037844384,4.0,1,19.0,0.0,19.0,2011-11-14,0.0,1
0,6.0,0.44,1.0,0,6.123233995736766e-17,0,0.0,0.72,0.0985159999999999,0,0.9122806937519238,0.8660254037844384,3.0,0,114.0,10.0,104.0,2011-11-14,0.08771929823791937,1
0,12.0,0.44,1.2246467991473532e-16,0,-1.0,0,0.0,0.72,0.1116279999999999,0,0.9658385063172716,0.8660254037844384,4.0,1,322.0,11.0,311.0,2011-11-14,0.034161490682168894,0
0,8.0,0.46,0.8660254037844387,1,-0.4999999999999998,0,0.0,0.67,0.08924,0,0.9402654846454304,0.8660254037844384,4.0,1,452.0,27.0,425.0,2011-11-14,0.059734513273014725,0
0,9.0,0.48,0.7071067811865476,1,-0.7071067811865475,0,0.0,0.67,0.157632,0,0.875536476929028,0.8660254037844384,4.0,1,233.0,29.0,204.0,2011-11-14,0.12446351930796294,0
0,10.0,0.5,0.4999999999999999,0,-0.8660254037844387,0,0.0,0.63,0.1418,0,0.7657657588669752,0.8660254037844384,4.0,1,111.0,26.0,85.0,2011-11-14,0.23423423421313205,1
0,11.0,0.54,0.258819045102521,0,-0.9659258262890682,0,0.0,0.6,0.153144,0,0.8281249935302735,0.8660254037844384,4.0,1,128.0,22.0,106.0,2011-11-14,0.17187499998657227,1
0,12.0,0.56,1.2246467991473532e-16,0,-1.0,0,0.0,0.56,0.16716,0,0.8217821741495932,0.8660254037844384,4.0,1,202.0,36.0,166.0,2011-11-14,0.17821782177335554,1
0,13.0,0.6,-0.2588190451025208,0,-0.9659258262890684,0,0.0,0.49,0.2328599999999999,0,0.7536945775680071,0.8660254037844384,4.0,1,203.0,50.0,153.0,2011-11-14,0.24630541870707853,0
0,14.0,0.62,-0.4999999999999997,0,-0.8660254037844388,0,0.0,0.46,0.277636,1,0.7459459419138057,0.8660254037844384,4.0,1,185.0,47.0,138.0,2011-11-14,0.2540540540403214,0
0,15.0,0.64,-0.7071067811865471,0,-0.7071067811865479,0,0.0,0.44,0.210176,0,0.7282051244707429,0.8660254037844384,4.0,1,195.0,53.0,142.0,2011-11-14,0.2717948717809336,0
0,16.0,0.62,-0.8660254037844385,1,-0.5000000000000004,1,0.0,0.46,0.259098,1,0.8380952354346183,0.8660254037844384,4.0,1,315.0,51.0,264.0,2011-11-14,0.16190476189962208,0
0,17.0,0.62,-0.9659258262890684,1,-0.2588190451025206,1,0.0,0.46,0.157294,0,0.8940269732292351,0.8660254037844384,4.0,1,519.0,55.0,464.0,2011-11-14,0.10597302504612768,0
0,18.0,0.56,-1.0,1,-1.8369701987210294e-16,1,0.0,0.56,0.158816,0,0.9406952945998052,0.8660254037844384,4.0,1,489.0,29.0,460.0,2011-11-14,0.059304703475269845,0
0,19.0,0.6,-0.9659258262890684,1,0.2588190451025203,0,0.0,0.53,0.1790999999999999,0,0.9072847652076664,0.8660254037844384,4.0,1,302.0,28.0,274.0,2011-11-14,0.09271523178500943,0
0,20.0,0.6,-0.8660254037844386,0,0.5000000000000001,0,0.0,0.53,0.21492,0,0.8749999963541667,0.8660254037844384,4.0,1,240.0,30.0,210.0,2011-11-14,0.12499999999479167,0
0,21.0,0.6,-0.7071067811865477,0,0.7071067811865474,0,0.0,0.53,0.21492,0,0.8262910759329057,0.8660254037844384,4.0,1,213.0,37.0,176.0,2011-11-14,0.17370892017963807,0
1,22.0,0.58,-0.5000000000000004,0,0.8660254037844384,0,0.0,0.56,0.207756,0,0.8495575146056857,0.8660254037844384,4.0,1,113.0,17.0,96.0,2011-11-14,0.15044247786279272,1
1,23.0,0.56,-0.2588190451025215,0,0.965925826289068,0,0.0,0.64,0.16716,0,0.7868852330018815,0.8660254037844384,4.0,1,61.0,13.0,48.0,2011-11-14,0.2131147540634238,1
1,0.0,0.56,0.0,0,1.0,0,0.0,0.64,0.200592,0,0.6818181508264477,0.8660254037844384,4.0,1,22.0,7.0,15.0,2011-11-15,0.3181818180371901,1
1,1.0,0.56,0.2588190451025207,0,0.9659258262890684,0,0.0,0.6,0.16716,0,0.499999950000005,0.8660254037844384,4.0,1,10.0,5.0,5.0,2011-11-15,0.49999999949999996,1
1,2.0,0.56,0.4999999999999999,0,0.8660254037844387,0,0.0,0.64,0.142072,0,0.5333332977777802,0.8660254037844384,4.0,1,15.0,7.0,8.0,2011-11-15,0.46666666635555554,1
1,3.0,0.54,0.7071067811865476,0,0.7071067811865476,0,0.0,0.68,0.177336,0,0.9999997500000624,0.8660254037844384,4.0,1,4.0,0.0,4.0,2011-11-15,0.0,1
1,4.0,0.56,0.8660254037844386,0,0.5000000000000001,0,0.0,0.64,0.16716,0,0.857142734693895,0.8660254037844384,4.0,1,7.0,1.0,6.0,2011-11-15,0.14285714265306124,1
1,5.0,0.54,0.9659258262890684,0,0.2588190451025207,0,0.0,0.68,0.153144,0,0.9285713954081644,0.8660254037844384,4.0,1,28.0,2.0,26.0,2011-11-15,0.07142857140306122,1
0,6.0,0.56,1.0,0,6.123233995736766e-17,0,0.0,0.64,0.050176,0,1.0648148049554185,0.8660254037844384,4.0,1,108.0,4.0,115.0,2011-11-15,0.0336134453753266,1
0,7.0,0.54,0.9659258262890684,1,-0.2588190451025206,0,0.0,0.68,0.088668,0,0.9341692760684348,0.8660254037844384,4.0,1,319.0,21.0,298.0,2011-11-15,0.06583072100107114,0
0,8.0,0.54,0.8660254037844387,1,-0.4999999999999998,0,0.0,0.68,0.05643,0,0.9437499980338542,0.8660254037844384,4.0,1,480.0,27.0,453.0,2011-11-15,0.056249999998828126,0
0,9.0,0.56,0.7071067811865476,1,-0.7071067811865475,0,0.0,0.64,0.050176,0,0.8699999956500001,0.8660254037844384,4.0,1,200.0,26.0,174.0,2011-11-15,0.12999999999349998,0
0,10.0,0.56,0.4999999999999999,0,-0.8660254037844387,0,0.0,0.64,0.158816,0,0.833333327294686,0.8660254037844384,4.0,1,138.0,23.0,115.0,2011-11-15,0.16666666665458937,1
0,11.0,0.56,0.258819045102521,0,-0.9659258262890682,0,0.0,0.64,0.10864,0,0.8656716353308087,0.8660254037844384,4.0,1,134.0,18.0,116.0,2011-11-15,0.13432835819893071,1
0,12.0,0.54,1.2246467991473532e-16,0,-1.0,0,0.0,0.68,0.0,0,0.8409090861311984,0.8660254037844384,4.0,1,176.0,28.0,148.0,2011-11-15,0.15909090908186982,1
0,13.0,0.54,-0.2588190451025208,0,-0.9659258262890684,0,0.0,0.6,0.120906,1,0.8627450924003589,0.8660254037844384,4.0,1,153.0,21.0,132.0,2011-11-15,0.1372549019518134,1
0,14.0,0.54,-0.4999999999999997,0,-0.8660254037844388,0,0.0,0.6,0.153144,0,0.8163265250590033,0.8660254037844384,4.0,1,147.0,27.0,120.0,2011-11-15,0.1836734693752603,1
0,15.0,0.54,-0.7071067811865471,0,-0.7071067811865479,0,0.0,0.6,0.072522,0,0.8115183203585429,0.8660254037844384,4.0,1,191.0,36.0,155.0,2011-11-15,0.188481675382802,1
0,16.0,0.52,-0.8660254037844385,1,-0.5000000000000004,1,0.0,0.68,0.069836,0,0.8856088528206315,0.8660254037844384,4.0,1,271.0,31.0,240.0,2011-11-15,0.11439114390721804,0
